"energy_type_clean","date","emissions_kg","generation_mwh","ef_kg_per_mwh","ef_ma_kg_per_mwh"
"oil_and_natural_gas",2006-07-01,149800,136359,1.09857068473661,1.08935800406426
"natural_gas",2006-08-01,113900,790738,0.144042653824655,0.150090098939493
"oil_and_natural_gas",2006-08-01,366000,332585,1.10047055639912,1.0983670651428
"natural_gas",2006-09-01,97400,716332,0.135970471792409,0.151364255849143
"oil_and_natural_gas",2006-09-01,202200,199363,1.0142303235806,1.09479340509974
"natural_gas",2006-10-01,70900,542123,0.130782128778893,0.151191604924047
"oil_and_natural_gas",2006-10-01,135700,128286,1.05779274433687,1.08629108482889
"natural_gas",2006-11-01,94900,662121,0.143327277038487,0.154933763717303
"oil_and_natural_gas",2006-11-01,731700,865920,0.844997228381375,1.04118286324423
"natural_gas",2006-12-01,170900,944214,0.180997104469961,0.146096000596173
"oil_and_natural_gas",2006-12-01,726400,942364,0.770827408517303,0.981148157658647
"natural_gas",2007-01-01,154300,1051255,0.146776947553163,0.146982763909595
"oil_and_natural_gas",2007-01-01,515800,701266,0.735526889939053,0.920640858525721
"natural_gas",2007-02-01,144600,981038,0.14739490213427,0.147541471961197
"oil_and_natural_gas",2007-02-01,436200,645803,0.67543817541882,0.849802128362338
"natural_gas",2007-03-01,172600,1214751,0.142086732178035,0.148560848692135
"oil_and_natural_gas",2007-03-01,393400,789267,0.498437157514504,0.763836600684655
"natural_gas",2007-04-01,124900,975927,0.127980883816105,0.14809397453167
"oil_and_natural_gas",2007-04-01,268400,527961,0.508370883455407,0.672266290537744
"natural_gas",2007-05-01,139000,945464,0.147017760591625,0.14870905512386
"oil_and_natural_gas",2007-05-01,355900,870944,0.408637065069626,0.599539596652452
"natural_gas",2007-06-01,146400,959087,0.15264517191871,0.143983733031985
"oil_and_natural_gas",2007-06-01,171000,397967,0.429683868260434,0.542682339942974
"natural_gas",2007-07-01,139200,938508,0.148320525770691,0.144240996068239
"oil_and_natural_gas",2007-07-01,107200,239819,0.447003782018939,0.494595155289622
"natural_gas",2007-08-01,99000,870136,0.113775317881343,0.138637732026085
"oil_and_natural_gas",2007-08-01,81600,168333,0.484753435155317,0.462814365245704
"natural_gas",2007-09-01,121600,726205,0.167445831411241,0.142864248564952
"oil_and_natural_gas",2007-09-01,81000,189007,0.428555556143423,0.451167431683858
"natural_gas",2007-10-01,143200,976213,0.146689298339604,0.145982317652202
"oil_and_natural_gas",2007-10-01,103200,256360,0.402558901544703,0.433532101365407
"natural_gas",2007-11-01,156400,1001631,0.156145326971709,0.14750357871555
"oil_and_natural_gas",2007-11-01,90300,245844,0.367306096549031,0.426643606611975
"natural_gas",2007-12-01,192800,1200322,0.160623566009787,0.148833311064063
"oil_and_natural_gas",2007-12-01,115800,319585,0.362344916063019,0.415420447912405
"coal",2008-01-01,1219100,2977918,0.409379976211568,0.409379976211568
"natural_gas",2008-01-01,244400,1459214,0.167487428163381,0.152027794796178
"oil_and_natural_gas",2008-01-01,148900,439102,0.339101165560621,0.397436678502686
"coal",2008-02-01,1250400,2557468,0.488921073499258,0.449150524855413
"natural_gas",2008-02-01,182000,1083643,0.167951991569179,0.161057240410817
"oil_and_natural_gas",2008-02-01,129700,379351,0.341899718202931,0.373627725677288
"coal",2008-03-01,1351100,2665043,0.506971182078488,0.468424077263105
"natural_gas",2008-03-01,183800,1126582,0.163148354935548,0.160340994331535
"oil_and_natural_gas",2008-03-01,70600,199047,0.354690098318488,0.361316816039799
"coal",2008-04-01,1242000,2565437,0.484128045241415,0.472350069257682
"natural_gas",2008-04-01,109800,843318,0.130199995731148,0.157592777230125
"oil_and_natural_gas",2008-04-01,25700,72390,0.35502141179721,0.353393901081883
"coal",2008-05-01,1297900,2653026,0.489214956807811,0.475723046767708
"natural_gas",2008-05-01,130600,824627,0.158374634834901,0.157964328540657
"oil_and_natural_gas",2008-05-01,19600,49678,0.394540843029107,0.357933025495229
"coal",2008-06-01,1453000,2863845,0.507359860606981,0.480995849074254
"natural_gas",2008-06-01,82800,670102,0.123563278426269,0.151787613943404
"oil_and_natural_gas",2008-06-01,26100,65831,0.396469748294876,0.363620497533872
"coal",2008-07-01,1543700,2955328,0.522344727894839,0.499823307688132
"natural_gas",2008-07-01,125900,939197,0.134050683722371,0.146214823203236
"oil_and_natural_gas",2008-07-01,126600,320331,0.39521619824494,0.372973002981259
"coal",2008-08-01,1539000,2963656,0.519291037826252,0.504884968409298
"natural_gas",2008-08-01,75600,642115,0.117735919578269,0.137845477871418
"oil_and_natural_gas",2008-08-01,17500,42880,0.408115671641791,0.384008995221069
"coal",2008-09-01,1312300,2579673,0.508707886619738,0.505174419166173
"natural_gas",2008-09-01,120700,824905,0.146319879258824,0.135040731925297
"oil_and_natural_gas",2008-09-01,26700,64641,0.413050540678517,0.393735735614407
"coal",2008-10-01,1293200,2620621,0.493470822373781,0.506731548688234
"natural_gas",2008-10-01,140200,1041144,0.13465956678423,0.135783993767477
"oil_and_natural_gas",2008-10-01,35500,90271,0.393260294003611,0.400108882648807
"coal",2008-11-01,1366700,2623665,0.520912540282391,0.512014479267331
"natural_gas",2008-11-01,124600,994928,0.125235192898381,0.130260753444724
"oil_and_natural_gas",2008-11-01,18700,48510,0.385487528344671,0.398599996868068
"coal",2008-12-01,1396200,2808384,0.497154235318247,0.510313541719208
"natural_gas",2008-12-01,96300,886411,0.108640348551631,0.127773598465618
"oil_and_natural_gas",2008-12-01,66900,162576,0.411499852376735,0.401105014215044
"coal",2009-01-01,1500300,3011422,0.498203174447155,0.506289949477927
"natural_gas",2009-01-01,89000,661518,0.134539045044882,0.127854992019369
"oil_and_natural_gas",2009-01-01,207500,536368,0.386861259433822,0.399712524413191
"coal",2009-02-01,1272100,2531510,0.502506409218214,0.503492511376588
"natural_gas",2009-02-01,57800,508997,0.113556661434154,0.12715844899535
"oil_and_natural_gas",2009-02-01,239600,591106,0.405341850700213,0.399250220922928
"coal",2009-03-01,1408200,2738554,0.514212975168647,0.504410026134739
"natural_gas",2009-03-01,93100,664551,0.140094590181942,0.12612090081587
"oil_and_natural_gas",2009-03-01,208600,472467,0.44151231726237,0.40399385035357
"coal",2009-04-01,1251700,2430528,0.514990981383469,0.50799671930302
"natural_gas",2009-04-01,63900,503977,0.126791500405772,0.12480955641946
"oil_and_natural_gas",2009-04-01,279700,609351,0.459012949843358,0.414952626326861
"coal",2009-05-01,1222900,2441095,0.50096370686106,0.504671913732799
"natural_gas",2009-05-01,35200,236961,0.148547651301269,0.128694966153275
"oil_and_natural_gas",2009-05-01,159600,279249,0.571532932973798,0.445960193765049
"coal",2009-06-01,1410200,2721464,0.518176981213053,0.508175704715266
"natural_gas",2009-06-01,110500,714705,0.154609244373553,0.136356448790262
"oil_and_natural_gas",2009-06-01,14600,26586,0.549161212668322,0.468903753813647
"coal",2009-07-01,1599100,2943018,0.543353795321673,0.515700808194353
"natural_gas",2009-07-01,89100,623428,0.142919471053594,0.137753186458381
"oil_and_natural_gas",2009-07-01,23600,32115,0.734859100108983,0.526903393926174
"coal",2009-08-01,1603800,2938397,0.545807799286482,0.522917706539064
"natural_gas",2009-08-01,97100,646391,0.150218675693195,0.143863522168221
"oil_and_natural_gas",2009-08-01,95200,132280,0.719685515573027,0.57929400473831
"coal",2009-09-01,1556000,2932563,0.53059388664455,0.525647858451714
"natural_gas",2009-09-01,137700,763975,0.180241500049085,0.150554673812745
"oil_and_natural_gas",2009-09-01,27500,42624,0.645176426426426,0.613238022932319
"coal",2009-10-01,1410300,2764861,0.510079891900533,0.524829343537892
"natural_gas",2009-10-01,84300,594711,0.141749522036754,0.153047677417908
"oil_and_natural_gas",2009-10-01,12400,19199,0.645866972238137,0.644380359998116
"coal",2009-11-01,1480300,2959010,0.500268670940619,0.524713504217818
"natural_gas",2009-11-01,151900,937036,0.162106898774433,0.155307551996769
"oil_and_natural_gas",2009-11-01,189900,382463,0.496518617487182,0.63187797408368
"coal",2009-12-01,1304100,2670587,0.488319609134621,0.51973727553808
"natural_gas",2009-12-01,199100,1221458,0.163001920655479,0.15670633137709
"oil_and_natural_gas",2009-12-01,232300,520415,0.446374528020906,0.614746859975777
"bio_oil_and_diesel",2010-01-01,23239,112324.9,0.206890903085603,0.206890903085603
"coal",2010-01-01,4550989.5285,9600710.079,0.474026347119319,0.508182700837687
"natural_gas",2010-01-01,1051652.5883,3586950.683,0.293188471557249,0.181751164794366
"oil",2010-01-01,269420.7223,548127.138,0.49152961716703,0.49152961716703
"oil_and_natural_gas",2010-01-01,266000,556787,0.477741039212482,0.57189384982636
"bio_oil_and_diesel",2010-02-01,21743,106096.5,0.204936072349229,0.205913487717416
"coal",2010-02-01,3823124.0866,8295897.658,0.460845136259997,0.49402225699994
"natural_gas",2010-02-01,891633.5538,3026835.355,0.294576165937509,0.205810746501752
"oil",2010-02-01,192944.4364,417311.354,0.462351274535416,0.476940445851223
"oil_and_natural_gas",2010-02-01,182300,316897,0.575265780363967,0.547823893958183
"bio_oil_and_diesel",2010-03-01,23209,111928,0.207356514902437,0.20639449677909
"coal",2010-03-01,4206959.1302,8922005.184,0.471526192087897,0.484177641240498
"natural_gas",2010-03-01,987651.9246,3621706.556,0.272703464327826,0.221221073881542
"oil",2010-03-01,233877.3986,388382.346,0.602183392238946,0.518688094647131
"oil_and_natural_gas",2010-03-01,222300,402506,0.552289903752988,0.532342806845944
"bio_oil_and_diesel",2010-04-01,20540,97263.7,0.211178476656759,0.207590491748507
"coal",2010-04-01,3628991.526,7793134.598,0.465665192916254,0.476775191409784
"natural_gas",2010-04-01,877709.7164,3168739.062,0.276990215737745,0.243761189498374
"oil",2010-04-01,78416.645,238168.204,0.329249008402482,0.471328323085968
"oil_and_natural_gas",2010-04-01,152300,199693,0.762670699523769,0.551810094726882
"bio_oil_and_diesel",2010-05-01,23636,110292.1,0.214303653661504,0.208933124131106
"coal",2010-05-01,3740339.3746,7900901.967,0.473406630055963,0.472298184595675
"natural_gas",2010-05-01,651695.112,2402593.505,0.271246513671067,0.261951125314479
"oil",2010-05-01,75918.0626,200965.168,0.377767268604478,0.45261611218967
"oil_and_natural_gas",2010-05-01,109400,189862,0.576207982640023,0.565091655585689
"bio_oil_and_diesel",2010-06-01,24190,113800.7,0.212564597581561,0.209538369706182
"coal",2010-06-01,4006861.6382,8466356.814,0.473268694696902,0.469789698856055
"natural_gas",2010-06-01,684668.8703,2387215.607,0.286806465361719,0.282585216098853
"oil",2010-06-01,185183.6004,264312.136,0.700624659928593,0.493950870146157
"oil_and_natural_gas",2010-06-01,105600,155532,0.678959956793457,0.603855893714447
"bio_oil_and_diesel",2010-07-01,23706,109452.5,0.216587103994884,0.211154403191062
"coal",2010-07-01,4779992.5408,9535802.557,0.501267985806934,0.474329971970658
"natural_gas",2010-07-01,696363.1924,2443724.728,0.284959751980707,0.281213762836096
"oil",2010-07-01,221248.0139,340937.092,0.648940872353073,0.520186079343831
"oil_and_natural_gas",2010-07-01,138900,189444,0.733198201051498,0.646432087354284
"bio_oil_and_diesel",2010-08-01,26259,119718,0.219340450057635,0.21355513280913
"coal",2010-08-01,4819476.1044,9743592.528,0.494630300943964,0.479960832751319
"natural_gas",2010-08-01,718394.6177,2881061.608,0.249350661473255,0.27367617875872
"oil",2010-08-01,199433.0493,336358.798,0.592917594205459,0.541947132622172
"oil_and_natural_gas",2010-08-01,172500,233223,0.739635456194286,0.673827033326003
"bio_oil_and_diesel",2010-09-01,22932,98102,0.233756702207906,0.217955164026708
"coal",2010-09-01,4452144.2291,9150803.81,0.486530399027318,0.482461533907889
"natural_gas",2010-09-01,698242.4572,2645523.041,0.263933614025931,0.272214537041737
"oil",2010-09-01,134656.1607,218616.339,0.615947377565407,0.544241130176582
"oil_and_natural_gas",2010-09-01,138000,186502,0.739938445700314,0.705101790317225
"bio_oil_and_diesel",2010-10-01,14254,67453.9,0.211314690477497,0.217977866330165
"coal",2010-10-01,4488680.511,9079936.913,0.494351508607227,0.487242586523051
"natural_gas",2010-10-01,738330.0518,2657271.962,0.277852648264235,0.272358275796152
"oil",2010-10-01,73438.2559,118962.363,0.617323446239883,0.592253536482816
"oil_and_natural_gas",2010-10-01,52900,86847,0.609117183092104,0.679509537578614
"bio_oil_and_diesel",2010-11-01,25215,115135.9,0.219002066253879,0.21876093509556
"coal",2010-11-01,4071624.6237,8693029.666,0.468378089128679,0.486404496368504
"natural_gas",2010-11-01,1055992.3666,3661696.382,0.288388838515121,0.275215329936828
"oil",2010-11-01,8703.3831,12475.252,0.69765188711218,0.645567639567433
"oil_and_natural_gas",2010-11-01,88000,159238,0.552631909468845,0.675580192050084
"bio_oil_and_diesel",2010-12-01,25121,113177.5,0.221961078836341,0.22032701530469
"coal",2010-12-01,4240131.9973,9084906.48,0.466722690721633,0.485313495705959
"natural_gas",2010-12-01,1385823.6385,4740052.407,0.292364623744127,0.276141689667229
"oil",2010-12-01,319635.9241,442661.844,0.722076972371714,0.64914302497462
"oil_and_natural_gas",2010-12-01,277600,469585,0.591160279821545,0.660946912554765
"bio_oil_and_diesel",2011-01-01,25777,119814.5,0.215140905316135,0.220085982191565
"coal",2011-01-01,4227273.6336,9661630.548,0.437532113508011,0.474690850322805
"natural_gas",2011-01-01,1641794.3356,5297326.586,0.309928849759613,0.280303205963714
"oil",2011-01-01,488650.2851,821544.252,0.594794843869226,0.640118686893978
"oil_and_natural_gas",2011-01-01,274500,606971,0.452245659183058,0.614121488910025
"bio_oil_and_diesel",2011-02-01,20975,97014.6,0.216204571270716,0.219563335727079
"coal",2011-02-01,3736024.7244,8270466.699,0.451730822500226,0.467540937248849
"natural_gas",2011-02-01,1095736.6619,3571529.912,0.306797559840792,0.28987768902497
"oil",2011-02-01,173358.6614,360292.407,0.481161018194869,0.621492590892213
"oil_and_natural_gas",2011-02-01,116700,210557,0.554244218905095,0.583222949361827
"bio_oil_and_diesel",2011-03-01,29485,117877.6,0.250132340665232,0.2222926088033
"coal",2011-03-01,4101212.2942,8826774.621,0.464633172398296,0.463891399477345
"natural_gas",2011-03-01,1254732.3724,4388161.22,0.285935796224005,0.293544719391316
"oil",2011-03-01,279947.251,542130.697,0.516383323337251,0.604898581854187
"oil_and_natural_gas",2011-03-01,156100,273978,0.569753775850616,0.55485883772021
"bio_oil_and_diesel",2011-04-01,37869,104419.1,0.36266353569414,0.247517416339407
"coal",2011-04-01,3644445.6031,7962411.121,0.457706283651715,0.45778386198476
"natural_gas",2011-04-01,1090822.7749,3737255.537,0.291878027632982,0.29588228261944
"oil",2011-04-01,27927.2856,57202.948,0.488214096937801,0.583380356970507
"oil_and_natural_gas",2011-04-01,197200,258353,0.763296729668322,0.580555428816247
"bio_oil_and_diesel",2011-05-01,38781,106204.9,0.365152643616255,0.271875845899803
"coal",2011-05-01,3708408.7334,7932640.042,0.467487332560854,0.457635402556789
"natural_gas",2011-05-01,794473.641,2723416.597,0.291719468066383,0.296437387544651
"oil_and_natural_gas",2011-05-01,33800,64999,0.520008000123079,0.575118110591952
"bio_oil_and_diesel",2011-06-01,39205,109019.9,0.35961324492134,0.294817873580636
"coal",2011-06-01,4022763.7318,8276996.31,0.486017340244531,0.460851177477272
"natural_gas",2011-06-01,794537.1684,3108996.282,0.255560668566924,0.290303395015117
"oil",2011-06-01,234927.1893,300922.093,0.780691065112325,0.597220219970531
"oil_and_natural_gas",2011-06-01,142200,257417,0.552411068422054,0.568659908692037
"bio_oil_and_diesel",2011-07-01,40593,112658.3,0.360319656873928,0.319014332173602
"coal",2011-07-01,4691780.1544,9607051.394,0.488368382970264,0.469323889054314
"natural_gas",2011-07-01,855176.6782,2823736.368,0.302852875321964,0.289124065942175
"oil",2011-07-01,76450.5567,102508.34,0.745798407232036,0.601173792447251
"oil_and_natural_gas",2011-07-01,41500,65888,0.629856726566294,0.59826175325591
"bio_oil_and_diesel",2011-08-01,41011,116750.6,0.35127014336543,0.341525260856054
"coal",2011-08-01,4555442.7397,9557836.752,0.476618596644974,0.473471851411773
"natural_gas",2011-08-01,845544.2991,2746197.243,0.307896419769292,0.289307209263592
