"date","observed","ef_kg_per_mwh","two_period_hat","post_median_hat","pollutant","group","break_date"
2010-01-01,TRUE,0.00612815342852081,0.0108931610127062,0.00612815342852081,"TSP","oil",2019-10-01
2010-02-01,TRUE,0.00684866508568564,0.010897017906523,0.00684866508568564,"TSP","oil",2019-10-01
2010-03-01,TRUE,0.0106130444456402,0.0109008748003399,0.0106130444456402,"TSP","oil",2019-10-01
2010-04-01,TRUE,0.00540986337202539,0.0109047316941568,0.00540986337202539,"TSP","oil",2019-10-01
2010-05-01,TRUE,0.00829445130511373,0.0109085885879736,0.00829445130511373,"TSP","oil",2019-10-01
2010-06-01,TRUE,0.0114440511350565,0.0109124454817905,0.0114440511350565,"TSP","oil",2019-10-01
2010-07-01,TRUE,0.00866017505657613,0.0109163023756074,0.00866017505657613,"TSP","oil",2019-10-01
2010-08-01,TRUE,0.00979124084038378,0.0109201592694242,0.00979124084038378,"TSP","oil",2019-10-01
2010-09-01,TRUE,0.0108093224450163,0.0109240161632411,0.0108093224450163,"TSP","oil",2019-10-01
2010-10-01,TRUE,0.0116016760695986,0.010927873057058,0.0116016760695986,"TSP","oil",2019-10-01
2010-11-01,TRUE,0.00696978305528417,0.0109317299508748,0.00696978305528417,"TSP","oil",2019-10-01
2010-12-01,TRUE,0.0121218776199739,0.0109355868446917,0.0121218776199739,"TSP","oil",2019-10-01
2011-01-01,TRUE,0.0104891400299153,0.0109394437385086,0.0104891400299153,"TSP","oil",2019-10-01
2011-02-01,TRUE,0.009014149720896,0.0109433006323254,0.009014149720896,"TSP","oil",2019-10-01
2011-03-01,TRUE,0.00804121243110497,0.0109471575261423,0.00804121243110497,"TSP","oil",2019-10-01
2011-04-01,TRUE,0.00751320718645479,0.0109510144199592,0.00751320718645479,"TSP","oil",2019-10-01
2011-05-01,FALSE,,0.010954871313776,0.00164043504330303,"TSP","oil",2019-10-01
2011-06-01,TRUE,0.01169194081074,0.0109587282075929,0.01169194081074,"TSP","oil",2019-10-01
2011-07-01,TRUE,0.0110091286230954,0.0109625851014098,0.0110091286230954,"TSP","oil",2019-10-01
2011-08-01,TRUE,0.0101319096989063,0.0109664419952266,0.0101319096989063,"TSP","oil",2019-10-01
2011-09-01,TRUE,0.0087331500370962,0.0109702988890435,0.0087331500370962,"TSP","oil",2019-10-01
2011-10-01,TRUE,0.00996850598347163,0.0109741557828604,0.00996850598347163,"TSP","oil",2019-10-01
2011-11-01,TRUE,0.0111853264354694,0.0109780126766772,0.0111853264354694,"TSP","oil",2019-10-01
2011-12-01,TRUE,0.0127554139241919,0.0109818695704941,0.0127554139241919,"TSP","oil",2019-10-01
2012-01-01,TRUE,0.0143417417953281,0.010985726464311,0.0143417417953281,"TSP","oil",2019-10-01
2012-02-01,TRUE,0.0130153404901886,0.0109895833581278,0.0130153404901886,"TSP","oil",2019-10-01
2012-03-01,TRUE,0.00789910407053119,0.0109934402519447,0.00789910407053119,"TSP","oil",2019-10-01
2012-04-01,TRUE,0.00503270910864486,0.0109972971457616,0.00503270910864486,"TSP","oil",2019-10-01
2012-05-01,TRUE,0.00966305403362498,0.0110011540395784,0.00966305403362498,"TSP","oil",2019-10-01
2012-06-01,TRUE,0.00929995439612552,0.0110050109333953,0.00929995439612552,"TSP","oil",2019-10-01
2012-07-01,TRUE,0.00897364639597412,0.0110088678272122,0.00897364639597412,"TSP","oil",2019-10-01
2012-08-01,TRUE,0.0107926574730232,0.0110127247210291,0.0107926574730232,"TSP","oil",2019-10-01
2012-09-01,TRUE,0.0118924714074463,0.0110165816148459,0.0118924714074463,"TSP","oil",2019-10-01
2012-10-01,TRUE,0.0128446648942426,0.0110204385086628,0.0128446648942426,"TSP","oil",2019-10-01
2012-11-01,TRUE,0.0144845001875658,0.0110242954024797,0.0144845001875658,"TSP","oil",2019-10-01
2012-12-01,TRUE,0.0117749748293751,0.0110281522962965,0.0117749748293751,"TSP","oil",2019-10-01
2013-01-01,TRUE,0.0139183163650185,0.0110320091901134,0.0139183163650185,"TSP","oil",2019-10-01
2013-02-01,TRUE,0.0083091576609876,0.0110358660839303,0.0083091576609876,"TSP","oil",2019-10-01
2013-03-01,TRUE,0.00627784991652556,0.0110397229777471,0.00627784991652556,"TSP","oil",2019-10-01
2013-04-01,TRUE,0.00830099859671525,0.011043579871564,0.00830099859671525,"TSP","oil",2019-10-01
