"energy_type_clean","date","emissions_kg","generation_mwh","emissions_kg_ma6"
"bio_oil_and_diesel",2014-09-01,23509,86230.5,31878.3333333333
"coal",2014-09-01,4098401.571,7336313.259,4664660.69201667
"natural_gas",2014-09-01,452933.8862,2624820.638,607818.168
"oil",2014-09-01,187185.2829,221285.586,145567.251916667
"oil_and_natural_gas",2014-09-01,18200,29701,66783.3333333333
"bio_oil_and_diesel",2014-10-01,20901,79283.2,29688.8333333333
"coal",2014-10-01,4075300.1148,7577020.939,4632242.65208333
"natural_gas",2014-10-01,410784.4907,2428126.927,539020.278216667
"oil",2014-10-01,29504.2138,31231.544,134211.767916667
"oil_and_natural_gas",2014-10-01,7000,10619,51750
"bio_oil_and_diesel",2014-11-01,30817,114770.5,29162.3333333333
"coal",2014-11-01,4041943.2642,7888275.417,4559991.50113333
"natural_gas",2014-11-01,470079.9439,2387756.925,490125.93495
"oil",2014-11-01,46772.1101,49039.568,120581.50515
"oil_and_natural_gas",2014-11-01,16300,29256,39900
"bio_oil_and_diesel",2014-12-01,30179,116646.8,28734.3333333333
"coal",2014-12-01,4874804.1279,9503088.299,4567951.82903333
"natural_gas",2014-12-01,778896.3023,3204728.232,517234.530433333
"oil",2014-12-01,134112.6278,173995.03,114684.8
"oil_and_natural_gas",2014-12-01,64800,115299,40333.3333333333
"bio_oil_and_diesel",2015-01-01,29976,116133,27924.3333333333
"coal",2015-01-01,4709409.8376,9582119.863,4470430.33356667
"natural_gas",2015-01-01,598582.8681,2505545.353,512128.71605
"oil",2015-01-01,37842.0396,57338.52,79580.0344166667
"oil_and_natural_gas",2015-01-01,124200,272746,39166.6666666667
"bio_oil_and_diesel",2015-02-01,26731,102308.9,27018.8333333333
"coal",2015-02-01,4167538.3638,8188412.522,4327899.54655
"natural_gas",2015-02-01,490025.3884,2273913.886,533550.479933333
"oil",2015-02-01,32808.2608,52383.007,78037.4225
"oil_and_natural_gas",2015-02-01,151400,341255,63650
"bio_oil_and_diesel",2015-03-01,31451,116434.8,28342.5
"coal",2015-03-01,4555441.2821,8584229.808,4404072.83173333
"natural_gas",2015-03-01,440493.2679,2124125.49,531477.04355
"oil",2015-03-01,329574.6655,688895.896,101768.986266667
"oil_and_natural_gas",2015-03-01,198700,469142,93733.3333333333
"bio_oil_and_diesel",2015-04-01,29041,105820.2,29699.1666666667
"coal",2015-04-01,4438102.1595,8274595.89,4464539.83918333
"natural_gas",2015-04-01,290042.8756,1607145.466,511353.441033333
"oil",2015-04-01,124395.4818,227060.738,117584.1976
"oil_and_natural_gas",2015-04-01,171700,316677,121183.333333333
"bio_oil_and_diesel",2015-05-01,29053,94303.6,29405.1666666667
"coal",2015-05-01,4558589.575,8469354.421,4550647.55765
"natural_gas",2015-05-01,344693.3823,1750220.366,490455.680766667
"oil",2015-05-01,94020.4267,182450.978,125458.917033333
"oil_and_natural_gas",2015-05-01,24700,51607,122583.333333333
"bio_oil_and_diesel",2015-06-01,19218,74707.1,27578.3333333333
"coal",2015-06-01,4863192.7426,8866948.593,4548712.32676667
"natural_gas",2015-06-01,376302.7893,1820052.189,423356.761933333
"oil",2015-06-01,54625.5524,91594.412,112211.071133333
"bio_oil_and_diesel",2015-07-01,26817,120509.8,27051.8333333333
"coal",2015-07-01,4833486.4313,8977551.714,4569391.75905
"natural_gas",2015-07-01,291204.0177,1579947.517,372126.953533333
"oil",2015-07-01,22741.7928,31711.261,109694.363333333
"bio_oil_and_diesel",2015-08-01,28733,119048.5,27385.5
"coal",2015-08-01,4924343.8327,9176198.579,4695526.00386667
"natural_gas",2015-08-01,473543.6435,2445415.202,369379.99605
"oil",2015-08-01,98564.5878,177132.511,120653.751166667
"oil_and_natural_gas",2015-08-01,12000,21744,113783.333333333
"bio_oil_and_diesel",2015-09-01,29261,116414.7,27020.5
"coal",2015-09-01,4293413.515,8087416.479,4651854.70935
"natural_gas",2015-09-01,391527.1576,1826352.781,361218.977666667
"oil",2015-09-01,82988.9464,163279.311,79556.1313166667
"oil_and_natural_gas",2015-09-01,14300,30731,95466.6666666667
"bio_oil_and_diesel",2015-10-01,33864,80958.9,27824.3333333333
"coal",2015-10-01,3998916.7917,6800512.328431,4578657.14805
"natural_gas",2015-10-01,370867.8072,1155432.502,374689.7996
"oil",2015-10-01,141367.7752,184639.21,82384.8468833333
"oil_and_natural_gas",2015-10-01,49100,130343,78416.6666666667
"bio_oil_and_diesel",2015-11-01,29017,70299.6,27818.3333333333
"coal",2015-11-01,3800350.9375,6544610.564352,4452284.0418
"natural_gas",2015-11-01,209712.6993,743909.584,352193.0191
"oil",2015-11-01,336275.539,630150.894,122760.698933333
"oil_and_natural_gas",2015-11-01,239000,612173,85133.3333333333
"bio_oil_and_diesel",2015-12-01,32116,126184.3,29968
"coal",2015-12-01,4524362.9608,8972598.770767,4395812.4115
"natural_gas",2015-12-01,375388.5213,1433913.412,352040.6411
"oil",2015-12-01,419946.1576,622387.598,183647.466466667
"oil_and_natural_gas",2015-12-01,209600,581183,91450
"bio_oil_and_diesel",2016-01-01,30924,119407.8,30652.5
"coal",2016-01-01,4348095.1554,9062589.874858,4314913.86551667
"natural_gas",2016-01-01,480330.6642,1769428.336625,383561.74885
"oil",2016-01-01,453546.6925,727832.841,255448.283083333
"oil_and_natural_gas",2016-01-01,201400,547556,120900
"bio_oil_and_diesel",2016-02-01,31911,124122.2,31182.1666666667
"coal",2016-02-01,3899022.0284,8318973.542547,4144026.89813333
"natural_gas",2016-02-01,355455.2609,1311635.645015,363880.35175
"oil",2016-02-01,424975.621,660733.634,309850.12195
"oil_and_natural_gas",2016-02-01,162300,475689,145950
"bio_oil_and_diesel",2016-03-01,31095,113763.4,31487.8333333333
"coal",2016-03-01,3864963.2306,8338779.684248,4072618.5174
"natural_gas",2016-03-01,337808.3699,1490345.978526,354927.220466667
"oil",2016-03-01,499113.2691,686424.032,379204.175733333
"oil_and_natural_gas",2016-03-01,184400,570453,174300
"bio_oil_and_diesel",2016-04-01,29837,123187.8,30816.6666666667
"coal",2016-04-01,3291174.5437,6973576.004027,3954661.47606667
"natural_gas",2016-04-01,206406.3359,1004414.374073,327516.97525
"oil",2016-04-01,260488.2894,447807.074,399057.594766667
"oil_and_natural_gas",2016-04-01,124900,411914,186933.333333333
"bio_oil_and_diesel",2016-05-01,27876,118572.3,30626.5
"coal",2016-05-01,3461280.8001,7313323.649752,3898149.7865
"natural_gas",2016-05-01,321051.7816,1354418.887543,346073.488966667
"oil",2016-05-01,309625.6065,450060.218,394615.93935
"oil_and_natural_gas",2016-05-01,118100,257662,166783.333333333
"bio_oil_and_diesel",2016-06-01,21772,105873.1,28902.5
"coal",2016-06-01,3347407.4828,7653141.291871,3701990.54016667
"natural_gas",2016-06-01,356960.2929,1662991.061666,343002.117566667
"oil",2016-06-01,179927.3151,257656.733,354612.798933333
"oil_and_natural_gas",2016-06-01,96600,243206,147950
"bio_oil_and_diesel",2016-07-01,31635,127836.9,29021
"coal",2016-07-01,3689821.2293,8385877.579493,3592278.21915
"natural_gas",2016-07-01,524001.9286,2410754.254053,350280.661633333
"oil",2016-07-01,435747.5828,436706.454,351646.28065
"oil_and_natural_gas",2016-07-01,137800,390734,137350
"bio_oil_and_diesel",2016-08-01,30786,122385.6,28833.5
"coal",2016-08-01,3711571.323,8538305.642556,3561036.43491667
"natural_gas",2016-08-01,542388.1397,2390612.776675,381436.141433333
"oil",2016-08-01,322835.469,399288.211,334622.921983333
"oil_and_natural_gas",2016-08-01,67200,155455,121500
"bio_oil_and_diesel",2016-09-01,25769,100339.8,27945.8333333333
"coal",2016-09-01,2755293.5568,6817010.688559,3376091.48928333
"natural_gas",2016-09-01,388847.4063,2058946.336405,389942.6475
"oil",2016-09-01,232892.9448,237459.402,290252.867933333
"oil_and_natural_gas",2016-09-01,49500,75751,99016.6666666667
"bio_oil_and_diesel",2016-10-01,13026,44588.8,25144
"coal",2016-10-01,2961359.7929,7193405.337706,3321122.36415
"natural_gas",2016-10-01,471163.2185,2514888.732354,434068.7946
"oil",2016-10-01,513708.4957,617894.872,332456.23565
"oil_and_natural_gas",2016-10-01,71000,127284,90033.3333333333
"bio_oil_and_diesel",2016-11-01,29315,116826.5,25383.8333333333
"coal",2016-11-01,2897934.1649,7662658.220352,3227231.25828333
"natural_gas",2016-11-01,471112.7973,2456491.747508,459078.963883333
"oil",2016-11-01,301368.3879,387443.222,331080.03255
"oil_and_natural_gas",2016-11-01,82200,164037,84050
"bio_oil_and_diesel",2016-12-01,31653,117884.6,27030.6666666667
"coal",2016-12-01,3173806.8781,8892654.679333,3198297.82416667
"natural_gas",2016-12-01,395417.8243,1674455.994121,465488.55245
"oil",2016-12-01,334443.1304,420505.556,356832.668433333
"oil_and_natural_gas",2016-12-01,189500,518192,99533.3333333333
"bio_oil_and_diesel",2017-01-01,31988,116146.9,27089.5
"coal",2017-01-01,3036701.145,8975200.440264,3089444.47678333
"natural_gas",2017-01-01,418534.094,1535548.499099,447910.580016667
"oil",2017-01-01,314131.878,484475.844,336563.3843
"oil_and_natural_gas",2017-01-01,104700,225636,94016.6666666667
"bio_oil_and_diesel",2017-02-01,27285,99306.8,26506
"coal",2017-02-01,2819809.347,8171853.046655,2940817.48078333
"natural_gas",2017-02-01,331313.771,1249744.667132,412731.518566667
"oil",2017-02-01,255372.709,417681.588,325319.590966667
"oil_and_natural_gas",2017-02-01,97300,235395,99033.3333333333
"bio_oil_and_diesel",2017-03-01,27564,92456,26805.1666666667
"coal",2017-03-01,2746256.069,7892060.1013,2939311.23281667
"natural_gas",2017-03-01,265818.664,1071460.026011,392226.728183333
"oil",2017-03-01,2486.865,1708.631,286918.577666667
"bio_oil_and_diesel",2017-04-01,27752,105718.7,29259.5
"coal",2017-04-01,2440039.503,7399457.327793,2852424.51783333
"natural_gas",2017-04-01,165598.207,761164.910016,341299.226266667
"oil",2017-04-01,41301.308,53219.263,208184.046383333
"bio_oil_and_diesel",2017-05-01,14698,53816.1,26823.3333333333
"coal",2017-05-01,2571454.303,7499672.687293,2798011.20751667
"natural_gas",2017-05-01,232254.384,789519.424536,301489.490716667
"oil",2017-05-01,22523.852,32822.799,161709.957066667
"bio_oil_and_diesel",2017-06-01,31002,112374.8,26714.8333333333
"coal",2017-06-01,2512091.605,8193854.172486,2687725.32866667
"natural_gas",2017-06-01,339833.92,1266360.301537,292225.506666667
"oil",2017-06-01,31888.874,53217.746,111284.247666667
"oil_and_natural_gas",2017-06-01,14700,25338,93233.3333333333
"bio_oil_and_diesel",2017-07-01,28975,125527.8,26212.6666666667
"coal",2017-07-01,2777959.486,9205205.553286,2644601.71883333
"natural_gas",2017-07-01,436530.762,1990054.881256,295224.951333333
"oil",2017-07-01,156724.444,248344.926,85049.6753333333
"oil_and_natural_gas",2017-07-01,44100,82445,88750
"bio_oil_and_diesel",2017-08-01,29432,124693.6,26570.5
"coal",2017-08-01,2806205.064,9729106.726289,2642334.33833333
"natural_gas",2017-08-01,354513.361,1573870.540463,299091.549666667
"oil",2017-08-01,50175.509,79833.152,50850.142
"oil_and_natural_gas",2017-08-01,22800,40907,78850
"bio_oil_and_diesel",2017-09-01,32257,103338.9,27352.6666666667
"coal",2017-09-01,2286201.507,8593068.058546,2565658.578
"natural_gas",2017-09-01,208917.72,913027.871752,289608.059
"oil",2017-09-01,27911.555,69678.345,55087.5903333333
"bio_oil_and_diesel",2017-10-01,30252,95651.4,27769.3333333333
"coal",2017-10-01,2025972.371,8487946.732642,2496647.38933333
"natural_gas",2017-10-01,208467.551,947439.887504,296752.949666667
"bio_oil_and_diesel",2017-11-01,30493,98268.8,30401.8333333333
"coal",2017-11-01,2078511.449,8372638.270159,2414490.247
"natural_gas",2017-11-01,424692.215,1421091.167219,328825.9215
"oil",2017-11-01,76139.342,132630.759,60893.9293333333
"oil_and_natural_gas",2017-11-01,8000,15425,48600
"bio_oil_and_diesel",2017-12-01,33871,116930.5,30880
"coal",2017-12-01,2217178.707,9278490.004078,2365338.09733333
"natural_gas",2017-12-01,728542.383,2199517.705271,393610.665333333
"oil",2017-12-01,301935.104,512565.249,107462.471333333
"oil_and_natural_gas",2017-12-01,71800,171195,43116.6666666667
"bio_oil_and_diesel",2018-01-01,34898,122222.7,31867.1666666667
"coal",2018-01-01,2540492.434,10552488.239207,2325760.25533333
"natural_gas",2018-01-01,700366.545,2248543.823824,437583.295833333
"oil",2018-01-01,425480.61,646331.443,173061.094
"oil_and_natural_gas",2018-01-01,88000,236804,41566.6666666667
"bio_oil_and_diesel",2018-02-01,34934,117767.8,32784.1666666667
"coal",2018-02-01,2418265.401,9913460.375977,2261103.64483333
"natural_gas",2018-02-01,575189.987,1866660.596626,474362.7335
"oil",2018-02-01,215430.051,365631.75,182845.361833333
"oil_and_natural_gas",2018-02-01,36700,93404,45233.3333333333
"bio_oil_and_diesel",2018-03-01,36224,92409.2,33445.3333333333
"coal",2018-03-01,2419935.95,9801770.634904,2283392.71866667
"natural_gas",2018-03-01,570967.652,1855875.04667,534704.388833333
"oil",2018-03-01,343617.139,530890.448,231752.300166667
"oil_and_natural_gas",2018-03-01,17200,36709,40750
"bio_oil_and_diesel",2018-04-01,9981,108360.5,30066.8333333333
"coal",2018-04-01,2107839.884,9332216.314813,2297037.30416667
"natural_gas",2018-04-01,424018.32,1801488.179083,570629.517
"oil",2018-04-01,20230.105,24983.571,230472.0585
"bio_oil_and_diesel",2018-05-01,35626,109992.5,30922.3333333333
"coal",2018-05-01,1855424.218,8430806.277434,2259856.099
"natural_gas",2018-05-01,437024.017,1731458.957289,572684.817333333
"oil",2018-05-01,56858.968,92890.875,227258.662833333
"oil_and_natural_gas",2018-05-01,9100,12358,38466.6666666667
"bio_oil_and_diesel",2018-06-01,15639,53714,27883.6666666667
"coal",2018-06-01,1901169.926,8905882.023412,2207187.96883333
"natural_gas",2018-06-01,437055.891,1750887.989758,524103.735333333
"oil",2018-06-01,66585.18,96476.863,188033.6755
"oil_and_natural_gas",2018-06-01,11100,12477,38983.3333333333
"bio_oil_and_diesel",2018-07-01,33728,114812.6,27688.6666666667
"coal",2018-07-01,2185289.499,10432553.445736,2147987.47966667
"natural_gas",2018-07-01,489130.869,1939907.92008,488897.789333333
"oil",2018-07-01,174206.555,240356.274,146154.666333333
"oil_and_natural_gas",2018-07-01,29700,70126,31966.6666666667
"bio_oil_and_diesel",2018-08-01,35896,115007.42,27849
"coal",2018-08-01,2439600.091,11196382.569532,2151543.26133333
"natural_gas",2018-08-01,469755.3,2036480.995813,471325.3415
"oil",2018-08-01,178526.382,239146.799,140004.054833333
"oil_and_natural_gas",2018-08-01,37600,94349,23566.6666666667
"bio_oil_and_diesel",2018-09-01,33847,107610.3,27452.8333333333
"coal",2018-09-01,2024182.898,9975445.406044,2085584.41933333
"natural_gas",2018-09-01,288108.74,1260745.719057,424182.1895
"oil_and_natural_gas",2018-09-01,1500,4016,17700
"bio_oil_and_diesel",2018-10-01,32446,105117.9,31197
"coal",2018-10-01,1573586.628,8625348.313446,1996542.21
"natural_gas",2018-10-01,497062.995,1874490.303112,436356.302
"oil",2018-10-01,13596.485,18779.608,85000.6125
"oil_and_natural_gas",2018-10-01,35500,118111,20750
"bio_oil_and_diesel",2018-11-01,28740,93061.2,30049.3333333333
"coal",2018-11-01,1979416.698,10241823.308966,2017207.62333333
"natural_gas",2018-11-01,410536.513,1523460.838554,431941.718
"oil",2018-11-01,16381.042,25353.649,84359.102
"bio_oil_and_diesel",2018-12-01,31168,104129.8,32637.5
"coal",2018-12-01,2252116.015,10383242.627372,2075698.63816667
"natural_gas",2018-12-01,590763.588,1855173.681046,457559.6675
"oil",2018-12-01,120848.957,199412.745,95024.1001666667
"oil_and_natural_gas",2018-12-01,3700,2500,19850
"bio_oil_and_diesel",2019-01-01,35506,115302.3,32933.8333333333
"coal",2019-01-01,1849868.168,10374750.362245,2019795.083
"natural_gas",2019-01-01,563774.812,1820663.587409,470000.324666667
"oil",2019-01-01,151098.058,243113.437,109109.579833333
"oil_and_natural_gas",2019-01-01,2400,1770,18400
"bio_oil_and_diesel",2019-02-01,27679,88474.2,31564.3333333333
"coal",2019-02-01,1727970.497,9041327.042254,1901190.15066667
"natural_gas",2019-02-01,542551.285,1404579.203311,482132.988833333
"oil",2019-02-01,60135.223,111795.428,90097.6911666667
"bio_oil_and_diesel",2019-03-01,28575,99263.7,30685.6666666667
"coal",2019-03-01,1644810.406,8804922.718844,1837961.402
"natural_gas",2019-03-01,370272.096,1250451.921517,495826.8815
"oil",2019-03-01,314855.86,518404.723,112819.270833333
"oil_and_natural_gas",2019-03-01,7000,15746,14616.6666666667
"bio_oil_and_diesel",2019-04-01,27488,93420,29859.3333333333
"coal",2019-04-01,1422449.073,7375216.619584,1812771.8095
"natural_gas",2019-04-01,232793.882,1372924.798368,451782.029333333
"bio_oil_and_diesel",2019-05-01,23624,79890,29006.6666666667
"coal",2019-05-01,1499741.933,7966671.429363,1732826.01533333
"natural_gas",2019-05-01,283878.764,1304517.734969,430672.4045
"oil",2019-05-01,8712.428,13458.321,112005.261333333
"bio_oil_and_diesel",2019-06-01,13156,42072.7,26004.6666666667
"coal",2019-06-01,1431718.481,9114551.838535,1596093.093
"natural_gas",2019-06-01,250137.747,1158802.900134,373901.431
"oil",2019-06-01,2666.711,2469.096,109719.5395
"bio_oil_and_diesel",2019-07-01,22923,98625.1,23907.5
"coal",2019-07-01,1745605.81,10845370.36922,1578716.03333333
"natural_gas",2019-07-01,359078.715,1636727.219464,339785.414833333
"oil",2019-07-01,2176.676,1590.666,89940.826
"oil_and_natural_gas",2019-07-01,800,1375,8483.33333333333
"bio_oil_and_diesel",2019-08-01,26404,97887.2,23695
"coal",2019-08-01,1804634.743,11241749.143793,1591493.40766667
"natural_gas",2019-08-01,351024.177,8342574.206078,307864.230166667
"oil",2019-08-01,33485.253,62455.643,70338.6918333333
"oil_and_natural_gas",2019-08-01,4900,11405,9050
"bio_oil_and_diesel",2019-09-01,21360,87473.9,22492.5
"coal",2019-09-01,1530937.097,9928698.071559,1572514.52283333
"natural_gas",2019-09-01,204314.732,1333316.277903,280204.6695
"oil",2019-09-01,5103.675,8539.084,61166.7671666667
"oil_and_natural_gas",2019-09-01,1000,1573,3300
"bio_oil_and_diesel",2019-10-01,20376,86948.3,21307.1666666667
"coal",2019-10-01,1349316.291,9261115.084785,1560325.72583333
"natural_gas",2019-10-01,179572.739,1135123.72497,271334.479
"oil",2019-10-01,42229.727,73465.742,15729.0783333333
"oil_and_natural_gas",2019-10-01,2900,12669,3166.66666666667
"bio_oil_and_diesel",2019-11-01,17921,80336.2,20356.6666666667
"coal",2019-11-01,1231419.523,8567777.098282,1515605.32416667
"natural_gas",2019-11-01,238883.87,1285533.518096,263835.33
"oil",2019-11-01,6609.722,10419.988,15378.6273333333
"oil_and_natural_gas",2019-11-01,500,3194,2850
"bio_oil_and_diesel",2019-12-01,14375,73324,20559.8333333333
"coal",2019-12-01,1273140.232,9011964.185185,1489175.616
"natural_gas",2019-12-01,387873.662,1899130.369547,286791.315833333
"oil",2019-12-01,109927.728,201638.384,33255.4635
"oil_and_natural_gas",2019-12-01,18200,78663,4716.66666666667
"bio_oil_and_diesel",2020-01-01,11444,70032.5,18646.6666666667
"coal",2020-01-01,1244927.027,8878263.179988,1405729.15216667
"natural_gas",2020-01-01,329255.256,1935705.4637,281820.739333333
"oil",2020-01-01,10435.147,23371.198,34631.8753333333
"oil_and_natural_gas",2020-01-01,12400,45831,6650
"bio_oil_and_diesel",2020-02-01,7855,65028.4,15555.1666666667
"coal",2020-02-01,1027858.281,7701078.278916,1276266.4085
"natural_gas",2020-02-01,279109.346,1471542.469021,269834.934166667
"oil",2020-02-01,3394.827,10101.658,29616.8043333333
"oil_and_natural_gas",2020-02-01,600,1390,5933.33333333333
"bio_oil_and_diesel",2020-03-01,7086,68684.2,13176.1666666667
"coal",2020-03-01,957722.368,6920188.737093,1180730.62033333
"natural_gas",2020-03-01,242667.846,1419339.160418,276227.119833333
"oil",2020-03-01,9843.871,35125.476,30406.837
"bio_oil_and_diesel",2020-04-01,8043,70032.3,11120.6666666667
"coal",2020-04-01,1031731.05,7165394.529441,1127799.74683333
"natural_gas",2020-04-01,136399.684,803737.0247,269031.610666667
"oil",2020-04-01,18826.973,64966.132,26506.378
"bio_oil_and_diesel",2020-05-01,6238,60419.551776,9173.5
"coal",2020-05-01,937951.889,6687474.24294,1078888.4745
"natural_gas",2020-05-01,145165.595,766570.692992,253411.898166667
"oil",2020-05-01,1475.722,4681.226,25650.7113333333
"bio_oil_and_diesel",2020-06-01,2696,31847.6,7227
"coal",2020-06-01,1101576.049,8443178.140203,1050294.444
"natural_gas",2020-06-01,191545.861,1184439.08029,220690.598
"bio_oil_and_diesel",2020-07-01,3919,40423.5,5972.83333333333
"coal",2020-07-01,1181522.974,9523643.287073,1039727.10183333
"natural_gas",2020-07-01,175506.843,1161382.368814,195065.8625
"bio_oil_and_diesel",2020-08-01,7119,74062.9,5850.16666666667
"coal",2020-08-01,1271424.724,9991646.573995,1080321.509
"natural_gas",2020-08-01,281888.68,1835521.887184,195529.084833333
"oil",2020-08-01,35559.603,121019.78,13256.0238333333
"coal",2020-09-01,761918.93,6067748.737,1047687.60266667
"natural_gas",2020-09-01,176311.835,812903.721,184469.749666667
"oil",2020-09-01,150370.05,515236.354,36578.5076666667
"bio_oil_and_diesel",2020-10-01,6008,50682.6,5670.5
"coal",2020-10-01,812196.705,7171509.457226,1011098.54516667
"natural_gas",2020-10-01,306630.142,1308526.65493,212841.492666667
"oil",2020-10-01,31616.837,109618.918,41282.176
"bio_oil_and_diesel",2020-11-01,5689,51075.2,5278.16666666667
"coal",2020-11-01,849298.492,6789823.696789,996322.979
"natural_gas",2020-11-01,275663.123,1336052.974813,234591.080666667
"oil",2020-11-01,73939.854,245121.77,51964.8398333333
"bio_oil_and_diesel",2020-12-01,7397,74803.1,5471.33333333333
"coal",2020-12-01,1054468.144,8859108.138858,988471.6615
"natural_gas",2020-12-01,401669.703,2025794.976085,269611.721
"oil",2020-12-01,110224.001,374706.699,67197.6778333333
"bio_oil_and_diesel",2021-01-01,6766,83275.3,6149.66666666667
"coal",2021-01-01,1082239.051,8678456.079258,971924.341
"natural_gas",2021-01-01,428962.565,2252745.260286,311854.341333333
"oil",2021-01-01,76112.584,250396.172,79637.1548333333
"bio_oil_and_diesel",2021-02-01,6788,74334,6627.83333333333
"coal",2021-02-01,847016.652,7197874.333799,901189.662333333
"natural_gas",2021-02-01,335527.117,1690729.77579,320794.080833333
"oil",2021-02-01,29438.255,94610.584,78616.9301666667
"bio_oil_and_diesel",2021-03-01,6104,60441.8,6458.66666666667
"coal",2021-03-01,787754.48,6375984.028088,905495.587333333
"natural_gas",2021-03-01,277083.37,1569736.540095,337589.336666667
"bio_oil_and_diesel",2021-04-01,3612,43875.2,6059.33333333333
"coal",2021-04-01,835730.665,6287025.545842,909417.914
"natural_gas",2021-04-01,312058.474,1887444.460377,338494.058666667
"oil",2021-04-01,10602.244,31683.144,55322.2958333333
"bio_oil_and_diesel",2021-05-01,2624,35326.5,5548.5
"coal",2021-05-01,919980.459,7461012.70461,921198.241833333
"natural_gas",2021-05-01,238099.454,1500821.098666,332233.447166667
"oil",2021-05-01,53272.959,180882.92,58931.6495
"bio_oil_and_diesel",2021-06-01,2895,42910,4798.16666666667
"coal",2021-06-01,985579.8,8445146.236686,909716.851166667
"natural_gas",2021-06-01,299575.345,1865241.862703,315217.720833333
"oil",2021-06-01,45599.578,137630.295,54208.2701666667
"bio_oil_and_diesel",2021-07-01,7013,85814.3,4839.33333333333
"coal",2021-07-01,1323655.183,10457068.576351,949952.873166667
"natural_gas",2021-07-01,379168.218,2394737.687848,306918.663
"oil",2021-07-01,71034.68,237595.212,47676.7166666667
"bio_oil_and_diesel",2021-08-01,8597,88800.2,5140.83333333333
"coal",2021-08-01,1289075.178,10375312.789206,1023629.29416667
"natural_gas",2021-08-01,297027.634,1924165.596761,300502.0825
"oil",2021-08-01,15338.277,47692.089,37547.6655
"bio_oil_and_diesel",2021-09-01,6269,67163.1,5168.33333333333
"coal",2021-09-01,1036536.271,8387690.265384,1065092.926
"natural_gas",2021-09-01,304414.761,1972150.878992,305057.314333333
"oil",2021-09-01,48763.021,173748.533,40768.4598333333
"bio_oil_and_diesel",2021-10-01,18618,53707.8,7669.33333333333
"coal",2021-10-01,888016.061,7037002.055869,1073807.15866667
"natural_gas",2021-10-01,322771.793,1926925.717,306842.8675
"oil",2021-10-01,48995.564,173742.997,47167.3465
"bio_oil_and_diesel",2021-11-01,9066,53120.9,8743
"coal",2021-11-01,1039258.534,7896076.165925,1093686.83783333
"natural_gas",2021-11-01,337659.658,1900169.112,323436.234833333
"oil",2021-11-01,25677.968,87583.711,42568.1813333333
"bio_oil_and_diesel",2021-12-01,14165,76479.4,10621.3333333333
"coal",2021-12-01,949019.731,8719619.666141,1087593.493
"natural_gas",2021-12-01,302516.587,1649042.677652,323926.441833333
"oil",2021-12-01,25124.129,78287.835,39155.6065
"bio_oil_and_diesel",2022-01-01,14369,85904.2,11847.3333333333
"coal",2022-01-01,930731.322,8744833.30563,1022106.18283333
"natural_gas",2022-01-01,321858.763,1741660.225467,314374.866
"oil",2022-01-01,91470.024,351792.554,42561.4971666667
"bio_oil_and_diesel",2022-02-01,7963,73965.284192,11741.6666666667
"coal",2022-02-01,797571.312,7618410.965127,940188.871833333
"natural_gas",2022-02-01,301815.863,1620796.394181,315172.904166667
"bio_oil_and_diesel",2022-03-01,5014,68624.1,11532.5
"coal",2022-03-01,760249.521,6238044.748552,894141.080166667
"natural_gas",2022-03-01,363435.274,1971666.710492,325009.656333333
"bio_oil_and_diesel",2022-04-01,5691,79331.5,9378
"coal",2022-04-01,799343.715,6158588.426072,879362.355833333
"natural_gas",2022-04-01,262373.339,1538109.309242,314943.247333333
"bio_oil_and_diesel",2022-05-01,5537,76525.7,8789.83333333333
"coal",2022-05-01,819604.995,6299771.259542,842753.432666667
"natural_gas",2022-05-01,299223.616,1678857.135894,308537.240333333
"bio_oil_and_diesel",2022-06-01,1663,42122.3,6706.16666666667
"coal",2022-06-01,970243.313,8044480.213095,846290.696333333
"natural_gas",2022-06-01,301969.969,1784819.066086,308446.137333333
"bio_oil_and_diesel",2022-07-01,2152,44802.3,4670
"coal",2022-07-01,1131397.479,9612034.392053,879735.055833333
"natural_gas",2022-07-01,280408.41,2009977.279639,301537.745166667
"bio_oil_and_diesel",2022-08-01,5558,89758.8,4269.16666666667
"coal",2022-08-01,1320603.905,9568758.030437,966907.154666667
"natural_gas",2022-08-01,242475.518,2011610.409842,291647.687666667
"bio_oil_and_diesel",2022-09-01,7823,87747.2,4737.33333333333
"coal",2022-09-01,936427.545,7212993.184573,996270.158666667
"natural_gas",2022-09-01,223383.263,1979106.268368,268305.685833333
"bio_oil_and_diesel",2022-10-01,6407,65361.1,4856.66666666667
"coal",2022-10-01,798283.981,6380423.11374,996093.536333333
"natural_gas",2022-10-01,289551.03,2547090.589288,272835.301
"bio_oil_and_diesel",2022-11-01,5318,86282.1,4820.16666666667
"coal",2022-11-01,817145.432,6918901.484106,995683.609166667
"natural_gas",2022-11-01,325231.592,2635229.356305,277169.963666667
"bio_oil_and_diesel",2022-12-01,8825,94822.4,6013.83333333333
"coal",2022-12-01,1050594.09,9339429.045266,1009075.40533333
"natural_gas",2022-12-01,388113.978,3119083.327616,291527.2985
"bio_oil_and_diesel",2023-01-01,6187,94630,6686.33333333333
"coal",2023-01-01,932061.376,8841282.673176,975852.7215
"natural_gas",2023-01-01,282493,2299004.9099,291874.730166667
"bio_oil_and_diesel",2023-02-01,5972,83551.7,6755.33333333333
"coal",2023-02-01,819566.135,7627711.87485,892346.4265
