"date","observed","ef_kg_per_mwh","two_period_hat","post_median_hat","pollutant","group","break_date"
2008-01-01,TRUE,0.409379976211568,0.507455337813232,0.409379976211568,"NOx","coal, 6-month MA",2017-09-01
2008-02-01,TRUE,0.449150524855413,0.507166068148685,0.449150524855413,"NOx","coal, 6-month MA",2017-09-01
2008-03-01,TRUE,0.468424077263105,0.506876798484138,0.468424077263105,"NOx","coal, 6-month MA",2017-09-01
2008-04-01,TRUE,0.472350069257682,0.50658752881959,0.472350069257682,"NOx","coal, 6-month MA",2017-09-01
2008-05-01,TRUE,0.475723046767708,0.506298259155043,0.475723046767708,"NOx","coal, 6-month MA",2017-09-01
2008-06-01,TRUE,0.480995849074254,0.506008989490495,0.480995849074254,"NOx","coal, 6-month MA",2017-09-01
2008-07-01,TRUE,0.499823307688132,0.505719719825948,0.499823307688132,"NOx","coal, 6-month MA",2017-09-01
2008-08-01,TRUE,0.504884968409298,0.505430450161401,0.504884968409298,"NOx","coal, 6-month MA",2017-09-01
2008-09-01,TRUE,0.505174419166173,0.505141180496853,0.505174419166173,"NOx","coal, 6-month MA",2017-09-01
2008-10-01,TRUE,0.506731548688234,0.504851910832306,0.506731548688234,"NOx","coal, 6-month MA",2017-09-01
2008-11-01,TRUE,0.512014479267331,0.504562641167759,0.512014479267331,"NOx","coal, 6-month MA",2017-09-01
2008-12-01,TRUE,0.510313541719208,0.504273371503211,0.510313541719208,"NOx","coal, 6-month MA",2017-09-01
2009-01-01,TRUE,0.506289949477927,0.503984101838664,0.506289949477927,"NOx","coal, 6-month MA",2017-09-01
2009-02-01,TRUE,0.503492511376588,0.503694832174116,0.503492511376588,"NOx","coal, 6-month MA",2017-09-01
2009-03-01,TRUE,0.504410026134739,0.503405562509569,0.504410026134739,"NOx","coal, 6-month MA",2017-09-01
2009-04-01,TRUE,0.50799671930302,0.503116292845021,0.50799671930302,"NOx","coal, 6-month MA",2017-09-01
2009-05-01,TRUE,0.504671913732799,0.502827023180474,0.504671913732799,"NOx","coal, 6-month MA",2017-09-01
2009-06-01,TRUE,0.508175704715266,0.502537753515927,0.508175704715266,"NOx","coal, 6-month MA",2017-09-01
2009-07-01,TRUE,0.515700808194353,0.502248483851379,0.515700808194353,"NOx","coal, 6-month MA",2017-09-01
